id,name,owner,geom,building_type,built_date,replaced_date,built_date_confidence_pct,replaced_date_confidence_pct,source,timewalk_notes,street_address,num_floors,material,roof_type,fire_damage,confidence_notes,house_number,address_generated,building_type_original,building_color,timewalk_id,live_model_id
96,\N,Mackay Donald,0106000020110F0000010000000103000000010000000700000000003E40D36C5FC10000F88B06F5524100009F73D26C5FC10000805407F55241000004A7CF6C5FC10000087904F5524100009680D06C5FC10000D0A303F552410000AAD2D06C5FC10000F05803F552410000C184D36C5FC10000784D06F5524100003E40D36C5FC10000F88B06F55241,residential_middle,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,89 Pearl Street/ Queen Street,3,brick,hip,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 157 Pearl Street/ Queen Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",89,t,commercial_wealthy,#A8C84A,tw_1776_01M08HMQZRV25Z3QWTJQBME96G,\N
100,\N,\N,0106000020110F000001000000010300000001000000070000000000A62B886D5FC1000098DA24F5524100000473876D5FC10000803F24F55241000058AA8A6D5FC10000706B20F552410000F2628B6D5FC10000800621F55241000090C18B6D5FC10000F85521F552410000508A886D5FC10000202A25F552410000A62B886D5FC1000098DA24F55241,residential_middle,\N,\N,\N,\N,period_defaults_v2_stokes,\N,29 John Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",29,t,residential_middle,#A8C84A,tw_1776_01M08HMQZRZ957QKFVVWHNQBD1,\N
101,\N,\N,0106000020110F00000100000001030000000100000009000000000074C0376D5FC10000A84EDCF45241000017C2366D5FC10000B004DBF4524100006A86366D5FC1000050B7DAF452410000C6463B6D5FC10000580DD7F4524100007E823B6D5FC10000C85AD7F452410000F2803C6D5FC10000E0A4D8F45241000070013D6D5FC10000884BD9F452410000DE40386D5FC1000038F5DCF45241000074C0376D5FC10000A84EDCF45241,commercial_middle,\N,\N,\N,\N,period_defaults_v1,\N,28 John Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",28,t,residential_poor,#E8871A,tw_1776_01M08HMQZRQEYE8ATGQWTNDSY3,\N
104,\N,Franklin John,0106000020110F00000100000001030000000100000007000000008043C0756C5FC10000180B2BF552410000B710776C5FC10000C8D92AF55241000055CA776C5FC1000040CC2FF552410040DB79766C5FC1000090FD2FF5524100407FBB756C5FC10000781930F552410000D201756C5FC1000000272BF55241008043C0756C5FC10000180B2BF55241,residential_middle,\N,\N,\N,\N,1786_NYC_Directory,\N,11 Cherry Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 35 Cherry Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",11,t,residential_middle,#A8C84A,tw_1776_01M08HMQZR448B1JHMD2EA7RS1,\N
106,\N,Young John,0106000020110F0000010000000103000000010000000500000000003263E76D5FC1000068363AF452410000982CE96D5FC10000A0AB39F452410000A830EA6D5FC1000008053DF4524100004467E86D5FC10000D08F3DF4524100003263E76D5FC1000068363AF45241,residential_wealthy,\N,\N,\N,\N,great_fire_spatial_analysis; 1786_NYC_Directory,\N,52 Pearl Street/ Queen Street,3,brick,gambrel,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 18 Pearl Street/ Queen Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",52,t,residential_wealthy,#2ECC71,tw_1776_01M08HMQZRB4MX8QJJ3PDD176R,\N
109,\N,\N,0106000020110F00000100000001030000000100000005000000000033C12C6D5FC1000078E199F452410000BB8A2E6D5FC10000388F9BF4524100000B172C6D5FC1000048F29DF45241000020622A6D5FC1000078349CF45241000033C12C6D5FC1000078E199F45241,docks,\N,\N,\N,\N,period_defaults_v1,\N,94 Liberty Street,1,wood_frame,shed,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",94,t,docks,#4A90D9,tw_1776_01M08HMQZRFWZV6TFCVYW94WKC,\N
111,\N,\N,0106000020110F000001000000010300000001000000070000000000EE2D2D6D5FC10000D85123F552410000EC2A2E6D5FC1000008F723F55241000006022F6D5FC10000B88324F55241000056452C6D5FC10000E8B228F552410000B46E2B6D5FC10000882628F55241000007722A6D5FC10000888127F552410000EE2D2D6D5FC10000D85123F55241,residential_middle,\N,\N,\N,\N,period_defaults_v2_stokes,\N,26 Ann Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",26,t,commercial_middle,#A8C84A,tw_1776_01M08HMQZRV2KBM0CXYVKDXVDK,\N
135,\N,\N,0106000020110F00000100000001030000000100000009000000000075FD146D5FC10000B0076EF552410000AAEC156D5FC10000A8D26EF552410000E52E166D5FC10000E00A6FF552410000E74C126D5FC10000E89D73F552410000C90A126D5FC10000C86573F552410000991B116D5FC10000D09A72F55241000058C1106D5FC10000384E72F55241000054A3146D5FC1000030BB6DF55241000075FD146D5FC10000B0076EF55241,residential_middle,\N,\N,\N,\N,period_defaults_v1,\N,13 Frankfort Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",13,t,residential_poor,#A8C84A,tw_1776_01M08HMQZRSN2XFFAZJP47KF90,\N
137,\N,Planton J. Ihopkeeper,0106000020110F000001000000010300000001000000050000000000A50A0D6D5FC10000C82ACCF45241000053C60E6D5FC1000098BDCAF452410000D9F3116D5FC10000D099CEF4524100002C38106D5FC100000007D0F452410000A50A0D6D5FC10000C82ACCF45241,commercial_middle,\N,\N,\N,\N,1786_NYC_Directory,\N,71 Water Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 173 Water Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",71,t,commercial_middle,#E8871A,tw_1776_01M08HMQZRSMT5C0ZASVA1F73B,\N
138,\N,Turrell E.,0106000020110F0000010000000103000000010000000900000000000019CB6D5FC1000078B03DF55241000060F6CC6D5FC10000A8B83EF552410000DE8ECD6D5FC10000080D3FF5524100005AA7CA6D5FC10000184D44F552410000AE0ECA6D5FC10000A0F843F5524100000034C86D5FC10000E8F142F552410000E627C76D5FC10000F85E42F552410000140ACA6D5FC10000F81B3DF5524100000019CB6D5FC1000078B03DF55241,residential_middle,\N,\N,\N,\N,great_fire_spatial_analysis; 1786_NYC_Directory,\N,29 Cortland Street/ Maiden Lane,2,wood_clapboard,gabled,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 9 Cortland Street/ Maiden Lane. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",29,t,residential_middle,#A8C84A,tw_1776_01M08HMQZRQYZDE9K2A1X6XAE8,\N
139,\N,\N,0106000020110F0000010000000103000000010000000500000000007A87E66C5FC10000B0E82FF5524100009484E56C5FC1000050D530F552410000D3D1E26C5FC1000060E12DF552410000BBD4E36C5FC10000C0F42CF5524100007A87E66C5FC10000B0E82FF55241,residential_middle,\N,\N,\N,\N,period_defaults_v2_stokes,\N,22 Jacob Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",22,t,residential_middle,#A8C84A,tw_1776_01M08HMQZR8NX1WWFME1WX9MNZ,\N
140,\N,\N,0106000020110F000001000000010300000001000000090000000000EA1EC66D5FC1000008951AF552410000962FC86D5FC1000080EF1BF552410000C8E5C46D5FC1000040F420F552410000FAD4C26D5FC10000B8991FF552410000587BC16D5FC1000038B71EF552410000BC9DC06D5FC10000F0251EF552410000BCE7C36D5FC10000482119F5524100005CC5C46D5FC1000090B219F552410000EA1EC66D5FC1000008951AF55241,commercial_wealthy,\N,\N,\N,\N,period_defaults_v1,\N,49 Liberty Street,3,brick,gambrel,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",49,t,residential_wealthy,#D4AF37,tw_1776_01M08HMQZR9B3YJ02SV016NK2N,\N
142,\N,Ramfey John,0106000020110F000001000000010300000001000000090000000000C235796D5FC10000F8228FF452410000CEF2776D5FC1000098318EF452410000806B776D5FC1000080CC8DF452410000E8697A6D5FC1000048CB89F4524100000CF17A6D5FC1000048308AF4524100000C347C6D5FC10000B0218BF4524100004A9A7C6D5FC10000206E8BF452410000009C796D5FC10000606F8FF452410000C235796D5FC10000F8228FF45241,government,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,46 Wall Street,3,stone,hip,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 51 Wall Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",46,t,government,#7B4FA0,tw_1776_01M08HMQZRJWS19R5FHSGXP89K,\N
143,\N,\N,0106000020110F0000010000000103000000010000001500000000003E36686D5FC10000B042CBF4524100008880676D5FC1000058C2CAF45241000082E5666D5FC100005857CAF45241000070DF6A6D5FC100008894C4F4524100006E826B6D5FC100000805C5F4524100007A4C6C6D5FC10000C093C5F45241000080146D6D5FC100002826C6F4524100002AD26D6D5FC1000070B4C6F45241000040866E6D5FC10000383DC7F452410000E2306F6D5FC1000028BFC7F452410000A6CF6F6D5FC10000C836C8F452410000CC8B706D5FC10000A8C0C8F452410000124B716D5FC100009854C9F452410000D8026D6D5FC1000030DECEF452410000D8556C6D5FC100006058CEF452410000C2A26B6D5FC1000028D5CDF452410000D8F66A6D5FC100009853CDF45241000082496A6D5FC10000A0CFCCF452410000809A696D5FC10000B04ACCF4524100008AE9686D5FC10000F0C5CBF4524100003E36686D5FC10000B042CBF45241,residential_wealthy,\N,\N,\N,\N,period_defaults_v1,\N,32 Liberty Street,3,brick,hip,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",32,t,commercial_wealthy,#2ECC71,tw_1776_01M08HMQZRZA2Q0ABY054C5WW0,\N
146,\N,\N,0106000020110F00000100000001030000000100000007000000000074B3B86D5FC1000028F767F552410000C460B76D5FC10000785967F552410000C474B66D5FC1000098EB66F55241000026FDB86D5FC10000287B61F55241000014E9B96D5FC1000000E961F552410000D63BBB6D5FC10000B88662F55241000074B3B86D5FC1000028F767F55241,residential_middle,\N,\N,\N,\N,great_fire_spatial_analysis,\N,53 Fulton Street / Partition Street - Fair Street,2,wood_clapboard,gabled,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",53,t,residential_middle,#A8C84A,tw_1776_01M08HMQZRKAF1HC9MMKY29ZVT,\N
150,\N,\N,0106000020110F000001000000010300000001000000050000000000EE8F356D5FC1000038C18CF452410000F1D6366D5FC10000A0958BF452410000C4DD386D5FC10000E0CB8DF452410000C096376D5FC1000078F78EF452410000EE8F356D5FC1000038C18CF45241,docks,\N,\N,\N,\N,period_defaults_v1,\N,15 Major Alley,1,wood_frame,shed,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",15,t,docks,#4A90D9,tw_1776_01M08HMQZRGBZ16ACP2K6RGP4V,\N
151,\N,Berrien Peter,0106000020110F0000010000000103000000010000000B00000000008CC1A76D5FC10000186DE8F4524100000C0CA96D5FC10000204EE6F4524100005A51AD6D5FC10000C0E7E8F45241000096C9AC6D5FC10000D0C6E9F45241000006AAAD6D5FC10000E889EAF4524100006A62AA6D5FC100001050EEF4524100001CC8A86D5FC1000060EBECF45241000070A2A66D5FC10000980DEBF4524100008052A66D5FC1000018C8EAF452410000D8B1A66D5FC10000782BEAF4524100008CC1A76D5FC10000186DE8F45241,residential_wealthy,\N,\N,\N,\N,1786_NYC_Directory,\N,6 Cedar Street / Little Queen - Queen Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 103 Cedar Street / Little Queen - Queen Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",6,t,commercial_middle,#2ECC71,tw_1776_01M08HMQZRA9H5KEQQWF706D0W,\N
152,\N,Mahon William,0106000020110F0000010000000103000000010000000700000000002AF0D16C5FC1000058D507F552410000212FD16C5FC10000989208F5524100003462CE6C5FC1000068B705F5524100005D23CF6C5FC1000010FA04F55241000004A7CF6C5FC10000087904F552410000E773D26C5FC10000385407F5524100002AF0D16C5FC1000058D507F55241,residential_middle,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,93 Pearl Street/ Queen Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 159 Pearl Street/ Queen Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",93,t,residential_poor,#A8C84A,tw_1776_01M08HMQZR60F4V0XRN0WMKN9W,\N
156,\N,Hoffman Mrs.,0106000020110F000001000000010300000001000000070000000000DC38866D5FC10000983723F552410000E24D846D5FC10000189D21F5524100000283876D5FC1000030C71DF552410000066F896D5FC1000090621FF55241000058AA8A6D5FC10000706B20F5524100000473876D5FC10000803F24F552410000DC38866D5FC10000983723F55241,residential_middle,\N,\N,\N,\N,1786_NYC_Directory,\N,31 John Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 27 John Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",31,t,commercial_middle,#A8C84A,tw_1776_01M08HMQZRXQ3DYEXEH12C69X7,\N
157,\N,\N,0106000020110F0000010000000103000000010000000700000000006A86366D5FC1000050B7DAF45241000067C4356D5FC10000C0BBD9F4524100009260356D5FC10000D83AD9F4524100000E1F3A6D5FC10000788ED5F452410000C4833A6D5FC100008010D6F452410000C6463B6D5FC10000580DD7F4524100006A86366D5FC1000050B7DAF45241,residential_middle,\N,\N,\N,\N,period_defaults_v1,\N,30 John Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",30,t,residential_poor,#A8C84A,tw_1776_01M08HMQZR106SPDQNJD5M0ZAB,\N
159,\N,\N,0106000020110F0000010000000103000000010000001100000000008CA6D76D5FC1000070A90FF5524100002CDFD66D5FC10000682E0FF552410000CAADD66D5FC10000F00F0FF5524100004CC5D66D5FC10000F0E00EF5524100000048D76D5FC1000088DB0DF55241000088CBD76D5FC1000070D40CF5524100009831D86D5FC1000050080CF552410000384ED86D5FC1000018CF0BF552410000AEC5D86D5FC1000028E00AF552410000EC3DD96D5FC10000B0EF09F55241000066B5D96D5FC10000B80009F5524100005E52DA6D5FC10000086109F55241000028F0DA6D5FC10000E0C109F5524100006E8EDB6D5FC1000000230AF55241000014BFDB6D5FC10000E0400AF5524100000E37D86D5FC10000A80210F5524100008CA6D76D5FC1000070A90FF55241,commercial_middle,\N,\N,\N,\N,great_fire_spatial_analysis,\N,5 Stone Street,3,brick,gambrel,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",5,t,residential_wealthy,#E8871A,tw_1776_01M08HMQZRZ12W4D2G4ZS5F7VV,\N
162,\N,"co. merchants,",0106000020110F000001000000010300000001000000050000000000982CE96D5FC10000A0AB39F4524100009CC5EA6D5FC10000882F39F452410000AEC9EB6D5FC10000F0883CF452410000A830EA6D5FC1000008053DF452410000982CE96D5FC10000A0AB39F45241,residential_wealthy,\N,\N,\N,\N,great_fire_spatial_analysis; 1786_NYC_Directory,\N,50 Pearl Street/ Queen Street,3,brick,gambrel,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 17 Pearl Street/ Queen Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",50,t,residential_wealthy,#2ECC71,tw_1776_01M08HMQZRVAQR5X9G803101JC,\N
