id,block_id,on_plate,alignment_class,cell_class,block_coverage_class,split,negatives_allowed_in_block
5396,238,True,weak_ink_support,loose_placement,partial,val,False
5397,115,True,aligned,loose_placement,partial,train,False
5398,80,True,aligned,traced_merged_cells,partial,train,False
5399,206,True,aligned,loose_placement,partial,train,False
5404,62,True,weak_ink_support,loose_placement,sparse,val,False
5405,157,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5406,0,True,weak_ink_support,loose_placement,exhaustive,val,True
5408,216,True,weak_ink_support,traced_merged_cells,partial,train,False
5409,242,True,weak_ink_support,loose_placement,partial,train,False
5411,40,True,weak_ink_support,loose_placement,partial,train,False
5414,127,True,weak_ink_support,loose_placement,sparse,train,False
5415,214,True,weak_ink_support,loose_placement,partial,train,False
5440,38,True,modern_proxy_suspect,loose_placement,exhaustive,train,True
5441,181,True,weak_ink_support,blank_plate,no_drawn_cells,val,False
5443,1,True,weak_ink_support,loose_placement,partial,val,False
5444,11,True,weak_ink_support,loose_placement,partial,train,False
5446,121,True,weak_ink_support,loose_placement,partial,train,False
5447,165,True,weak_ink_support,loose_placement,partial,train,False
5448,21,True,weak_ink_support,loose_placement,partial,train,False
5451,39,True,weak_ink_support,loose_placement,partial,train,False
5453,238,True,weak_ink_support,loose_placement,partial,val,False
5455,80,True,aligned,traced_merged_cells,partial,train,False
5456,206,True,weak_ink_support,loose_placement,partial,train,False
5457,65,True,aligned,loose_placement,partial,train,False
5463,0,True,weak_ink_support,loose_placement,exhaustive,val,True
5465,216,True,weak_ink_support,traced_merged_cells,partial,train,False
5468,40,True,weak_ink_support,loose_placement,partial,train,False
5472,214,True,weak_ink_support,loose_placement,partial,train,False
5497,38,True,weak_ink_support,loose_placement,exhaustive,train,True
5498,181,True,weak_ink_support,blank_plate,no_drawn_cells,val,False
5500,1,True,weak_ink_support,loose_placement,partial,val,False
5501,11,True,weak_ink_support,loose_placement,partial,train,False
5503,121,True,weak_ink_support,loose_placement,partial,train,False
5504,165,True,weak_ink_support,loose_placement,partial,train,False
5505,21,True,weak_ink_support,loose_placement,partial,train,False
5508,39,True,aligned,loose_placement,partial,train,False
5510,238,True,weak_ink_support,loose_placement,partial,val,False
5512,80,True,aligned,loose_placement,partial,train,False
5513,206,True,weak_ink_support,loose_placement,partial,train,False
5514,65,True,aligned,loose_placement,partial,train,False
5520,0,True,weak_ink_support,loose_placement,exhaustive,val,True
5522,216,True,aligned,traced_single_cell,partial,train,False
5524,97,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5525,40,True,weak_ink_support,loose_placement,partial,train,False
5526,124,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5527,200,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5528,127,True,weak_ink_support,loose_placement,sparse,train,False
5529,214,True,weak_ink_support,loose_placement,partial,train,False
5554,38,True,weak_ink_support,loose_placement,exhaustive,train,True
5555,181,True,weak_ink_support,blank_plate,no_drawn_cells,val,False
5557,1,True,weak_ink_support,loose_placement,partial,val,False
5560,121,True,aligned,loose_placement,partial,train,False
5561,165,True,weak_ink_support,loose_placement,partial,train,False
5563,149,True,weak_ink_support,traced_merged_cells,partial,train,False
5565,39,True,aligned,traced_merged_cells,partial,train,False
5567,238,True,weak_ink_support,blank_plate,partial,val,False
5569,80,True,aligned,loose_placement,partial,train,False
5570,206,True,weak_ink_support,loose_placement,partial,train,False
5571,65,True,weak_ink_support,loose_placement,partial,train,False
5577,0,True,weak_ink_support,loose_placement,exhaustive,val,True
5579,216,True,weak_ink_support,traced_single_cell,partial,train,False
5582,40,True,weak_ink_support,loose_placement,partial,train,False
5583,124,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5585,127,True,weak_ink_support,loose_placement,sparse,train,False
5586,214,True,weak_ink_support,loose_placement,partial,train,False
5610,28,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5611,38,True,weak_ink_support,loose_placement,exhaustive,train,True
5613,139,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5614,1,True,weak_ink_support,loose_placement,partial,val,False
5617,121,True,aligned,traced_single_cell,partial,train,False
5618,165,True,weak_ink_support,loose_placement,partial,train,False
5619,2,True,weak_ink_support,loose_placement,partial,train,False
5620,149,True,weak_ink_support,loose_placement,partial,train,False
5622,39,True,weak_ink_support,traced_merged_cells,partial,train,False
5624,238,True,weak_ink_support,blank_plate,partial,val,False
5626,80,True,weak_ink_support,loose_placement,partial,train,False
5634,0,True,weak_ink_support,loose_placement,exhaustive,val,True
5636,216,True,weak_ink_support,loose_placement,partial,train,False
5639,40,True,weak_ink_support,traced_merged_cells,partial,train,False
5642,127,True,weak_ink_support,loose_placement,sparse,train,False
5643,214,True,weak_ink_support,loose_placement,partial,train,False
5667,28,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5668,38,True,weak_ink_support,loose_placement,exhaustive,train,True
5670,139,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5671,1,True,weak_ink_support,loose_placement,partial,val,False
5672,1,True,weak_ink_support,loose_placement,partial,val,False
5674,121,True,aligned,traced_merged_cells,partial,train,False
5677,149,True,aligned,loose_placement,partial,train,False
5680,35,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5681,238,True,weak_ink_support,loose_placement,partial,val,False
5683,80,True,weak_ink_support,loose_placement,partial,train,False
5684,106,True,weak_ink_support,loose_placement,sparse,train,False
5688,194,False,off_plate,off_plate,partial,excluded_off_plate,False
5691,0,True,weak_ink_support,loose_placement,exhaustive,val,True
5693,216,True,weak_ink_support,loose_placement,partial,train,False
5695,97,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5696,40,True,weak_ink_support,traced_merged_cells,partial,train,False
5699,127,True,weak_ink_support,loose_placement,sparse,train,False
5700,214,True,weak_ink_support,loose_placement,partial,train,False
5724,28,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5725,38,True,weak_ink_support,loose_placement,exhaustive,train,True
5727,139,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5728,1,True,weak_ink_support,loose_placement,partial,val,False
5729,1,True,weak_ink_support,loose_placement,partial,val,False
5731,121,True,weak_ink_support,traced_single_cell,partial,train,False
5734,149,True,aligned,loose_placement,partial,train,False
5735,129,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5737,35,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5738,238,True,weak_ink_support,loose_placement,partial,val,False
5741,106,True,weak_ink_support,loose_placement,sparse,train,False
5742,76,True,weak_ink_support,loose_placement,partial,train,False
5745,194,False,off_plate,off_plate,partial,excluded_off_plate,False
5748,0,True,weak_ink_support,loose_placement,exhaustive,val,True
5750,216,True,weak_ink_support,loose_placement,partial,train,False
5752,97,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5753,40,True,aligned,traced_merged_cells,partial,train,False
5756,127,True,weak_ink_support,loose_placement,sparse,train,False
5757,214,True,weak_ink_support,loose_placement,partial,train,False
5782,38,True,weak_ink_support,loose_placement,exhaustive,train,True
5785,1,True,weak_ink_support,loose_placement,partial,val,False
5786,1,True,weak_ink_support,loose_placement,partial,val,False
5791,149,True,aligned,loose_placement,partial,train,False
5792,129,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5793,136,True,aligned,loose_placement,partial,train,False
5794,35,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5795,238,True,weak_ink_support,loose_placement,partial,val,False
5798,106,True,weak_ink_support,loose_placement,sparse,train,False
5799,76,True,weak_ink_support,loose_placement,partial,train,False
5802,194,False,off_plate,off_plate,partial,excluded_off_plate,False
5803,62,True,weak_ink_support,loose_placement,sparse,val,False
5805,0,True,weak_ink_support,blank_plate,exhaustive,val,True
5807,216,True,weak_ink_support,loose_placement,partial,train,False
5808,242,True,weak_ink_support,loose_placement,partial,train,False
5810,40,True,weak_ink_support,loose_placement,partial,train,False
5839,38,True,weak_ink_support,loose_placement,exhaustive,train,True
5842,1,True,weak_ink_support,loose_placement,partial,val,False
5843,1,True,weak_ink_support,loose_placement,partial,val,False
5846,165,True,weak_ink_support,loose_placement,partial,train,False
5848,149,True,aligned,loose_placement,partial,train,False
5849,129,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5850,136,True,weak_ink_support,loose_placement,partial,train,False
5851,35,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5852,238,True,weak_ink_support,loose_placement,partial,val,False
5853,180,True,weak_ink_support,loose_placement,partial,train,False
5856,76,True,weak_ink_support,loose_placement,partial,train,False
5858,190,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5859,194,False,off_plate,off_plate,partial,excluded_off_plate,False
5860,62,True,weak_ink_support,loose_placement,sparse,val,False
5862,0,True,weak_ink_support,blank_plate,exhaustive,val,True
5864,216,True,weak_ink_support,loose_placement,partial,train,False
5865,242,True,weak_ink_support,loose_placement,partial,train,False
5867,40,True,weak_ink_support,loose_placement,partial,train,False
5900,1,True,weak_ink_support,loose_placement,partial,val,False
5901,1,True,weak_ink_support,loose_placement,partial,val,False
5902,156,True,weak_ink_support,loose_placement,partial,train,False
5904,165,True,weak_ink_support,loose_placement,partial,train,False
5905,2,True,weak_ink_support,traced_single_cell,partial,train,False
5906,149,True,aligned,loose_placement,partial,train,False
5908,136,True,weak_ink_support,loose_placement,partial,train,False
5909,35,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5910,238,True,weak_ink_support,loose_placement,partial,val,False
5911,180,True,aligned,traced_single_cell,partial,train,False
5914,76,True,weak_ink_support,loose_placement,partial,train,False
5917,194,False,off_plate,off_plate,partial,excluded_off_plate,False
5918,62,True,weak_ink_support,loose_placement,sparse,val,False
5920,0,True,weak_ink_support,blank_plate,exhaustive,val,True
5922,216,True,aligned,loose_placement,partial,train,False
5923,242,True,weak_ink_support,loose_placement,partial,train,False
5925,40,True,weak_ink_support,loose_placement,partial,train,False
5929,214,True,weak_ink_support,loose_placement,partial,train,False
5958,1,True,weak_ink_support,loose_placement,partial,val,False
5959,1,True,aligned,traced_merged_cells,partial,val,False
5960,156,True,weak_ink_support,traced_merged_cells,partial,train,False
5961,100,True,weak_ink_support,loose_placement,sparse,train,False
5962,165,True,weak_ink_support,loose_placement,partial,train,False
5963,2,True,weak_ink_support,loose_placement,partial,train,False
5964,149,True,weak_ink_support,loose_placement,partial,train,False
5966,136,True,weak_ink_support,traced_merged_cells,partial,train,False
5967,35,False,off_plate,off_plate,off_plate,excluded_off_plate,False
5968,238,True,weak_ink_support,loose_placement,partial,val,False
5969,180,True,weak_ink_support,loose_placement,partial,train,False
5971,106,True,weak_ink_support,loose_placement,sparse,train,False
5972,76,True,aligned,loose_placement,partial,train,False
5975,194,False,off_plate,off_plate,partial,excluded_off_plate,False
5976,62,True,weak_ink_support,loose_placement,sparse,val,False
5978,0,True,weak_ink_support,blank_plate,exhaustive,val,True
5980,216,True,weak_ink_support,loose_placement,partial,train,False
5983,40,True,weak_ink_support,loose_placement,partial,train,False
5987,214,True,weak_ink_support,loose_placement,partial,train,False
6016,1,True,weak_ink_support,loose_placement,partial,val,False
6017,1,True,weak_ink_support,loose_placement,partial,val,False
6018,156,True,aligned,loose_placement,partial,train,False
6019,100,True,weak_ink_support,loose_placement,sparse,train,False
6020,165,True,weak_ink_support,loose_placement,partial,train,False
6021,2,True,weak_ink_support,loose_placement,partial,train,False
6022,149,True,weak_ink_support,traced_merged_cells,partial,train,False
6024,136,True,weak_ink_support,traced_single_cell,partial,train,False
6025,35,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6026,238,True,weak_ink_support,loose_placement,partial,val,False
6027,180,True,weak_ink_support,loose_placement,partial,train,False
6029,106,True,weak_ink_support,loose_placement,sparse,train,False
6030,76,True,weak_ink_support,loose_placement,partial,train,False
6033,194,False,off_plate,off_plate,partial,excluded_off_plate,False
6034,62,True,weak_ink_support,loose_placement,sparse,val,False
6036,0,True,weak_ink_support,blank_plate,exhaustive,val,True
6037,46,True,weak_ink_support,loose_placement,sparse,train,False
6038,216,True,weak_ink_support,loose_placement,partial,train,False
6039,242,True,weak_ink_support,loose_placement,partial,train,False
6041,40,True,weak_ink_support,loose_placement,partial,train,False
6074,1,True,weak_ink_support,loose_placement,partial,val,False
6075,1,True,weak_ink_support,loose_placement,partial,val,False
6076,156,True,aligned,loose_placement,partial,train,False
6077,100,True,weak_ink_support,loose_placement,sparse,train,False
6078,165,True,weak_ink_support,loose_placement,partial,train,False
6079,2,True,weak_ink_support,traced_single_cell,partial,train,False
6080,149,True,weak_ink_support,loose_placement,partial,train,False
6082,136,True,weak_ink_support,loose_placement,partial,train,False
6083,35,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6084,238,True,weak_ink_support,loose_placement,partial,val,False
6085,180,True,weak_ink_support,loose_placement,partial,train,False
6087,106,True,weak_ink_support,loose_placement,sparse,train,False
6088,76,True,weak_ink_support,loose_placement,partial,train,False
6091,194,False,off_plate,off_plate,partial,excluded_off_plate,False
6094,0,True,weak_ink_support,blank_plate,exhaustive,val,True
6095,46,True,weak_ink_support,loose_placement,sparse,train,False
6096,216,True,weak_ink_support,loose_placement,partial,train,False
6097,242,True,weak_ink_support,loose_placement,partial,train,False
6099,40,True,weak_ink_support,loose_placement,partial,train,False
6102,127,True,weak_ink_support,loose_placement,sparse,train,False
6103,214,True,aligned,traced_merged_cells,partial,train,False
6129,152,True,weak_ink_support,loose_placement,exhaustive,val,True
6132,1,True,weak_ink_support,loose_placement,partial,val,False
6133,1,True,weak_ink_support,loose_placement,partial,val,False
6134,156,True,aligned,traced_merged_cells,partial,train,False
6135,100,True,weak_ink_support,loose_placement,sparse,train,False
6136,165,True,weak_ink_support,loose_placement,partial,train,False
6137,2,True,aligned,loose_placement,partial,train,False
6138,149,True,weak_ink_support,loose_placement,partial,train,False
6140,136,True,weak_ink_support,loose_placement,partial,train,False
6143,180,True,weak_ink_support,loose_placement,partial,train,False
6145,106,True,weak_ink_support,loose_placement,sparse,train,False
6146,76,True,weak_ink_support,loose_placement,partial,train,False
6149,194,False,off_plate,off_plate,partial,excluded_off_plate,False
6152,0,True,weak_ink_support,blank_plate,exhaustive,val,True
6153,46,True,weak_ink_support,loose_placement,sparse,train,False
6154,216,True,weak_ink_support,loose_placement,partial,train,False
6155,242,True,weak_ink_support,loose_placement,partial,train,False
6157,40,True,weak_ink_support,loose_placement,partial,train,False
6158,124,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6160,127,True,weak_ink_support,loose_placement,sparse,train,False
6161,214,True,weak_ink_support,loose_placement,partial,train,False
6186,175,True,aligned,traced_single_cell,partial,train,False
6187,152,True,weak_ink_support,loose_placement,exhaustive,val,True
6190,1,True,weak_ink_support,loose_placement,partial,val,False
6191,1,True,weak_ink_support,loose_placement,partial,val,False
6192,156,True,aligned,loose_placement,partial,train,False
6193,100,True,weak_ink_support,loose_placement,sparse,train,False
6194,165,True,weak_ink_support,loose_placement,partial,train,False
6195,2,True,weak_ink_support,loose_placement,partial,train,False
6198,136,True,weak_ink_support,loose_placement,partial,train,False
6201,180,True,aligned,loose_placement,partial,train,False
6203,106,True,weak_ink_support,loose_placement,sparse,train,False
6204,76,True,weak_ink_support,loose_placement,partial,train,False
6207,194,False,off_plate,off_plate,partial,excluded_off_plate,False
6208,62,True,weak_ink_support,loose_placement,sparse,val,False
6210,0,True,weak_ink_support,blank_plate,exhaustive,val,True
6211,46,True,weak_ink_support,loose_placement,sparse,train,False
6214,97,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6215,40,True,weak_ink_support,loose_placement,partial,train,False
6216,124,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6218,127,True,weak_ink_support,loose_placement,sparse,train,False
6219,214,True,weak_ink_support,loose_placement,partial,train,False
6244,175,True,aligned,traced_merged_cells,partial,train,False
6245,152,True,weak_ink_support,loose_placement,exhaustive,val,True
6248,1,True,weak_ink_support,loose_placement,partial,val,False
6249,1,True,weak_ink_support,loose_placement,partial,val,False
6250,156,True,weak_ink_support,loose_placement,partial,train,False
6251,100,True,weak_ink_support,loose_placement,sparse,train,False
6252,165,True,weak_ink_support,loose_placement,partial,train,False
6253,2,True,weak_ink_support,loose_placement,partial,train,False
6256,136,True,weak_ink_support,loose_placement,partial,train,False
6258,172,True,weak_ink_support,loose_placement,partial,train,False
6259,180,True,aligned,loose_placement,partial,train,False
6261,106,True,weak_ink_support,loose_placement,sparse,train,False
6262,76,True,weak_ink_support,loose_placement,partial,train,False
6265,194,False,off_plate,off_plate,partial,excluded_off_plate,False
6266,62,True,weak_ink_support,loose_placement,sparse,val,False
6268,0,True,weak_ink_support,blank_plate,exhaustive,val,True
6269,46,True,weak_ink_support,loose_placement,sparse,train,False
6273,40,True,weak_ink_support,loose_placement,partial,train,False
6274,124,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6276,127,True,weak_ink_support,loose_placement,sparse,train,False
6277,214,True,weak_ink_support,loose_placement,partial,train,False
6302,175,True,weak_ink_support,loose_placement,partial,train,False
6303,152,True,weak_ink_support,loose_placement,exhaustive,val,True
6306,1,True,weak_ink_support,loose_placement,partial,val,False
6307,1,True,weak_ink_support,loose_placement,partial,val,False
6308,156,True,weak_ink_support,loose_placement,partial,train,False
6309,100,True,weak_ink_support,loose_placement,sparse,train,False
6310,165,True,weak_ink_support,loose_placement,partial,train,False
6311,2,True,aligned,traced_single_cell,partial,train,False
6314,136,True,weak_ink_support,traced_merged_cells,partial,train,False
6316,172,True,weak_ink_support,loose_placement,partial,train,False
6317,180,True,weak_ink_support,loose_placement,partial,train,False
6320,76,True,weak_ink_support,loose_placement,partial,train,False
6323,194,False,off_plate,off_plate,partial,excluded_off_plate,False
6324,62,True,weak_ink_support,loose_placement,sparse,val,False
6326,0,True,weak_ink_support,blank_plate,exhaustive,val,True
6327,46,True,weak_ink_support,loose_placement,sparse,train,False
6331,40,True,weak_ink_support,loose_placement,partial,train,False
6332,124,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6334,127,True,weak_ink_support,loose_placement,sparse,train,False
6335,214,True,weak_ink_support,loose_placement,partial,train,False
6360,175,True,weak_ink_support,loose_placement,partial,train,False
6361,152,True,weak_ink_support,loose_placement,exhaustive,val,True
6364,1,True,aligned,loose_placement,partial,val,False
6365,1,True,weak_ink_support,loose_placement,partial,val,False
6366,156,True,aligned,loose_placement,partial,train,False
6367,100,True,weak_ink_support,loose_placement,sparse,train,False
6368,165,True,weak_ink_support,loose_placement,partial,train,False
6369,2,True,weak_ink_support,traced_merged_cells,partial,train,False
6372,136,True,weak_ink_support,traced_merged_cells,partial,train,False
6374,172,True,weak_ink_support,loose_placement,partial,train,False
6375,180,True,weak_ink_support,loose_placement,partial,train,False
6378,76,True,weak_ink_support,loose_placement,partial,train,False
6381,194,False,off_plate,off_plate,partial,excluded_off_plate,False
6383,157,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6385,46,True,weak_ink_support,loose_placement,sparse,train,False
6387,242,True,weak_ink_support,traced_merged_cells,partial,train,False
6388,54,True,weak_ink_support,loose_placement,partial,train,False
6389,40,True,weak_ink_support,loose_placement,partial,train,False
6393,214,True,aligned,loose_placement,partial,train,False
6418,175,True,weak_ink_support,loose_placement,partial,train,False
6419,152,True,weak_ink_support,loose_placement,exhaustive,val,True
6422,1,True,weak_ink_support,loose_placement,partial,val,False
6423,1,True,weak_ink_support,loose_placement,partial,val,False
6424,156,True,weak_ink_support,loose_placement,partial,train,False
6425,100,True,weak_ink_support,loose_placement,sparse,train,False
6426,165,True,weak_ink_support,loose_placement,partial,train,False
6427,2,True,weak_ink_support,loose_placement,partial,train,False
6430,136,True,weak_ink_support,loose_placement,partial,train,False
6432,172,True,weak_ink_support,loose_placement,partial,train,False
6433,180,True,weak_ink_support,loose_placement,partial,train,False
6435,45,True,weak_ink_support,loose_placement,partial,train,False
6436,76,True,weak_ink_support,loose_placement,partial,train,False
6439,194,True,weak_ink_support,loose_placement,partial,val,False
6441,157,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6443,46,True,weak_ink_support,loose_placement,sparse,train,False
6444,133,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6446,54,True,weak_ink_support,loose_placement,partial,train,False
6447,40,True,weak_ink_support,loose_placement,partial,train,False
6449,49,True,weak_ink_support,loose_placement,partial,train,False
6450,168,True,weak_ink_support,loose_placement,partial,train,False
6451,214,True,aligned,loose_placement,partial,train,False
6476,175,True,weak_ink_support,blank_plate,partial,train,False
6477,152,True,weak_ink_support,loose_placement,exhaustive,val,True
6480,1,True,weak_ink_support,loose_placement,partial,val,False
6481,1,True,weak_ink_support,loose_placement,partial,val,False
6482,156,True,weak_ink_support,loose_placement,partial,train,False
6483,100,True,weak_ink_support,traced_merged_cells,sparse,train,False
6484,165,True,weak_ink_support,loose_placement,partial,train,False
6485,2,True,aligned,traced_merged_cells,partial,train,False
6488,136,True,aligned,loose_placement,partial,train,False
6489,173,True,weak_ink_support,loose_placement,partial,train,False
6490,172,True,weak_ink_support,loose_placement,partial,train,False
6491,180,True,weak_ink_support,loose_placement,partial,train,False
6493,45,True,weak_ink_support,loose_placement,partial,train,False
6494,76,True,weak_ink_support,loose_placement,partial,train,False
6495,144,True,weak_ink_support,blank_plate,partial,val,False
6497,194,True,weak_ink_support,loose_placement,partial,val,False
6498,225,True,weak_ink_support,loose_placement,partial,train,False
6499,157,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6501,46,True,modern_proxy_suspect,loose_placement,sparse,train,False
6502,133,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6504,54,True,weak_ink_support,loose_placement,partial,train,False
6505,40,True,weak_ink_support,loose_placement,partial,train,False
6507,49,True,weak_ink_support,loose_placement,partial,train,False
6508,168,True,weak_ink_support,loose_placement,partial,train,False
6509,214,True,weak_ink_support,loose_placement,partial,train,False
6534,175,True,weak_ink_support,blank_plate,partial,train,False
6535,152,True,weak_ink_support,loose_placement,exhaustive,val,True
6538,1,True,weak_ink_support,loose_placement,partial,val,False
6539,1,True,weak_ink_support,loose_placement,partial,val,False
6540,156,True,weak_ink_support,loose_placement,partial,train,False
6541,100,True,weak_ink_support,loose_placement,sparse,train,False
6542,165,True,weak_ink_support,loose_placement,partial,train,False
6543,2,True,aligned,loose_placement,partial,train,False
6546,136,True,weak_ink_support,traced_merged_cells,partial,train,False
6547,173,True,weak_ink_support,loose_placement,partial,train,False
6548,172,True,weak_ink_support,loose_placement,partial,train,False
6549,180,True,weak_ink_support,loose_placement,partial,train,False
6551,45,True,weak_ink_support,loose_placement,partial,train,False
6552,76,True,weak_ink_support,loose_placement,partial,train,False
6555,194,True,weak_ink_support,loose_placement,partial,val,False
6556,225,True,weak_ink_support,loose_placement,partial,train,False
6557,157,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6559,46,True,weak_ink_support,loose_placement,sparse,train,False
6560,133,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6561,242,True,aligned,traced_single_cell,partial,train,False
6562,54,True,weak_ink_support,loose_placement,partial,train,False
6563,40,True,weak_ink_support,loose_placement,partial,train,False
6565,49,True,weak_ink_support,loose_placement,partial,train,False
6566,168,True,weak_ink_support,loose_placement,partial,train,False
6567,214,True,aligned,traced_single_cell,partial,train,False
6592,175,True,weak_ink_support,blank_plate,partial,train,False
6593,152,True,aligned,loose_placement,exhaustive,val,True
6596,1,True,weak_ink_support,loose_placement,partial,val,False
6597,1,True,weak_ink_support,loose_placement,partial,val,False
6598,156,True,aligned,loose_placement,partial,train,False
6599,100,True,weak_ink_support,loose_placement,sparse,train,False
6600,165,True,weak_ink_support,loose_placement,partial,train,False
6601,2,True,weak_ink_support,loose_placement,partial,train,False
6604,136,True,weak_ink_support,loose_placement,partial,train,False
6605,173,True,weak_ink_support,loose_placement,partial,train,False
6606,172,True,weak_ink_support,loose_placement,partial,train,False
6607,180,True,aligned,loose_placement,partial,train,False
6609,45,True,weak_ink_support,loose_placement,partial,train,False
6610,76,True,aligned,loose_placement,partial,train,False
6614,225,True,weak_ink_support,loose_placement,partial,train,False
6615,157,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6617,46,True,weak_ink_support,loose_placement,sparse,train,False
6620,54,True,weak_ink_support,loose_placement,partial,train,False
6621,40,True,weak_ink_support,blank_plate,partial,train,False
6623,49,True,weak_ink_support,traced_merged_cells,partial,train,False
6624,168,True,weak_ink_support,loose_placement,partial,train,False
6625,214,True,aligned,loose_placement,partial,train,False
6650,175,True,weak_ink_support,blank_plate,partial,train,False
6651,152,True,weak_ink_support,loose_placement,exhaustive,val,True
6653,5,True,weak_ink_support,loose_placement,partial,train,False
6654,1,True,weak_ink_support,loose_placement,partial,val,False
6655,1,True,weak_ink_support,loose_placement,partial,val,False
6656,156,True,weak_ink_support,loose_placement,partial,train,False
6658,165,True,weak_ink_support,loose_placement,partial,train,False
6659,2,True,aligned,loose_placement,partial,train,False
6662,136,True,weak_ink_support,loose_placement,partial,train,False
6663,173,True,weak_ink_support,traced_merged_cells,partial,train,False
6664,172,True,weak_ink_support,loose_placement,partial,train,False
6665,180,True,aligned,loose_placement,partial,train,False
6667,45,True,weak_ink_support,loose_placement,partial,train,False
6668,76,True,weak_ink_support,loose_placement,partial,train,False
6671,194,True,aligned,loose_placement,partial,val,False
6672,225,True,weak_ink_support,loose_placement,partial,train,False
6673,157,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6675,46,True,weak_ink_support,loose_placement,sparse,train,False
6678,54,True,weak_ink_support,loose_placement,partial,train,False
6679,40,True,weak_ink_support,loose_placement,partial,train,False
6681,49,True,weak_ink_support,loose_placement,partial,train,False
6682,168,True,aligned,loose_placement,partial,train,False
6683,214,True,weak_ink_support,loose_placement,partial,train,False
6708,175,True,weak_ink_support,blank_plate,partial,train,False
6709,152,True,weak_ink_support,loose_placement,exhaustive,val,True
6712,1,True,weak_ink_support,loose_placement,partial,val,False
6713,1,True,weak_ink_support,loose_placement,partial,val,False
6714,156,True,weak_ink_support,loose_placement,partial,train,False
6715,100,True,weak_ink_support,loose_placement,sparse,train,False
6716,165,True,weak_ink_support,loose_placement,partial,train,False
6717,2,True,aligned,loose_placement,partial,train,False
6721,173,True,aligned,traced_merged_cells,partial,train,False
6722,172,True,aligned,loose_placement,partial,train,False
6723,180,True,aligned,loose_placement,partial,train,False
6725,45,True,weak_ink_support,loose_placement,partial,train,False
6726,76,True,weak_ink_support,loose_placement,partial,train,False
6729,194,True,weak_ink_support,loose_placement,partial,val,False
6730,225,True,weak_ink_support,traced_merged_cells,partial,train,False
6736,54,True,weak_ink_support,loose_placement,partial,train,False
6737,40,True,weak_ink_support,loose_placement,partial,train,False
6740,168,True,weak_ink_support,loose_placement,partial,train,False
6766,175,True,weak_ink_support,loose_placement,partial,train,False
6767,152,True,weak_ink_support,loose_placement,exhaustive,val,True
6769,5,True,weak_ink_support,loose_placement,partial,train,False
6770,1,True,weak_ink_support,loose_placement,partial,val,False
6771,1,True,aligned,loose_placement,partial,val,False
6772,156,True,weak_ink_support,loose_placement,partial,train,False
6773,100,True,weak_ink_support,loose_placement,sparse,train,False
6774,165,True,weak_ink_support,loose_placement,partial,train,False
6775,2,True,weak_ink_support,loose_placement,partial,train,False
6778,87,True,weak_ink_support,loose_placement,partial,train,False
6779,173,True,weak_ink_support,loose_placement,partial,train,False
6780,172,True,weak_ink_support,loose_placement,partial,train,False
6781,180,True,aligned,loose_placement,partial,train,False
6782,80,True,aligned,loose_placement,partial,train,False
6783,45,True,weak_ink_support,loose_placement,partial,train,False
6784,76,True,weak_ink_support,loose_placement,partial,train,False
6787,194,True,weak_ink_support,loose_placement,partial,val,False
6788,225,True,aligned,loose_placement,partial,train,False
6789,157,False,off_plate,off_plate,off_plate,excluded_off_plate,False
6794,54,True,weak_ink_support,loose_placement,partial,train,False
6795,40,True,weak_ink_support,loose_placement,partial,train,False
